('1', '1', '2010-03-10', 'acquisizione', '22800')
('275', '275', '2009-12-22', 'acquisizione', '15956')
('275', '275', 'NULL', 'vendita', '15956')
('276', '276', '2010-04-17', 'acquisizione', '65134')
('276', '276', '2011-08-01', 'vendita', '65134')
('277', '277', '2010-08-22', 'acquisizione', '40640')
('277', '277', 'NULL', 'vendita', '40640')
('278', '278', '2010-05-03', 'acquisizione', '55535')
('278', '278', 'NULL', 'vendita', '55535')
('279', '279', '2010-06-21', 'acquisizione', '46705')
('279', '279', '2011-12-09', 'vendita', '46705')
('280', '280', '2009-11-25', 'acquisizione', '42765')
('280', '280', '2010-10-19', 'vendita', '42765')
('281', '281', '2009-07-08', 'acquisizione', '13622')
('281', '281', '2010-01-12', 'vendita', '13622')
('282', '282', '2009-04-28', 'acquisizione', '25368')
('282', '282', 'NULL', 'vendita', '25368')
('283', '283', '2010-06-20', 'acquisizione', '16033')
('283', '283', 'NULL', 'vendita', '16033')
('284', '284', '2009-06-03', 'acquisizione', '60759')
('284', '284', 'NULL', 'vendita', '60759')
('285', '285', '2009-06-24', 'acquisizione', '31126')
('285', '285', '2009-12-15', 'vendita', '31126')
('286', '286', '2010-08-19', 'acquisizione', '36214')
('286', '286', 'NULL', 'vendita', '36214')
('287', '287', '2010-06-05', 'acquisizione', '72837')
('287', '287', 'NULL', 'vendita', '72837')
('288', '288', '2010-07-31', 'acquisizione', '38380')
('288', '288', 'NULL', 'vendita', '38380')
('289', '289', '2009-05-11', 'acquisizione', '52265')
('289', '289', '2009-09-18', 'vendita', '52265')
('290', '290', '2009-05-25', 'acquisizione', '21536')
('290', '290', 'NULL', 'vendita', '21536')
('291', '291', '2009-07-06', 'acquisizione', '62257')
('291', '291', 'NULL', 'vendita', '62257')
('292', '292', '2009-12-06', 'acquisizione', '66097')
('292', '292', 'NULL', 'vendita', '66097')
('293', '293', '2009-05-31', 'acquisizione', '19321')
('293', '293', '2009-10-28', 'vendita', '19321')
('294', '294', '2009-07-30', 'acquisizione', '46015')
('294', '294', 'NULL', 'vendita', '46015')
('295', '295', '2009-03-12', 'acquisizione', '50615')
('295', '295', 'NULL', 'vendita', '50615')
('296', '296', '2009-02-19', 'acquisizione', '46245')
('296', '296', 'NULL', 'vendita', '46245')
('297', '297', '2009-11-23', 'acquisizione', '65056')
('297', '297', '2010-10-15', 'vendita', '65056')
('298', '298', '2010-05-11', 'acquisizione', '21962')
('298', '298', 'NULL', 'vendita', '21962')
('299', '299', '2010-07-08', 'acquisizione', '42386')
('299', '299', 'NULL', 'vendita', '42386')
('1', '300', '2009-10-24', 'acquisizione', '79381')
('1', '300', '2010-08-16', 'vendita', '79381')
('1', '301', '2009-08-12', 'acquisizione', '10524')
('1', '301', '2010-03-23', 'vendita', '10524')
('2', '302', '2009-02-11', 'acquisizione', '58062')
('2', '302', '2009-03-24', 'vendita', '58062')
('3', '303', '2010-07-18', 'acquisizione', '28453')
('3', '303', 'NULL', 'vendita', '28453')
('4', '304', '2010-06-18', 'acquisizione', '26406')
('4', '304', '2011-12-03', 'vendita', '26406')
('5', '305', '2009-11-10', 'acquisizione', '62251')
('5', '305', '2010-09-19', 'vendita', '62251')
('6', '306', '2010-03-29', 'acquisizione', '46262')
('6', '306', 'NULL', 'vendita', '46262')
('7', '307', '2009-05-06', 'acquisizione', '12965')
('7', '307', '2009-09-08', 'vendita', '12965')
('8', '308', '2010-03-04', 'acquisizione', '73189')
('8', '308', '2011-05-05', 'vendita', '73189')
('9', '309', '2010-03-01', 'acquisizione', '57674')
('9', '309', '2011-04-29', 'vendita', '57674')
('10', '310', '2010-06-29', 'acquisizione', '67743')
('10', '310', '2011-12-25', 'vendita', '67743')
('11', '311', '2009-05-21', 'acquisizione', '41158')
('11', '311', '2009-10-08', 'vendita', '41158')
('12', '312', '2009-07-30', 'acquisizione', '13205')
('12', '312', 'NULL', 'vendita', '13205')
('13', '313', '2009-12-18', 'acquisizione', '53494')
('13', '313', 'NULL', 'vendita', '53494')
('14', '314', '2009-10-03', 'acquisizione', '54765')
('14', '314', '2010-07-05', 'vendita', '54765')
('15', '315', '2010-05-15', 'acquisizione', '22251')
('15', '315', 'NULL', 'vendita', '22251')
('16', '316', '2010-08-09', 'acquisizione', '46321')
('16', '316', 'NULL', 'vendita', '46321')
('17', '317', '2009-11-12', 'acquisizione', '27170')
('17', '317', 'NULL', 'vendita', '27170')
('18', '318', '2009-10-02', 'acquisizione', '48734')
('18', '318', '2010-07-03', 'vendita', '48734')
('19', '319', '2009-06-04', 'acquisizione', '52766')
('19', '319', '2009-11-05', 'vendita', '52766')
('20', '320', '2010-01-05', 'acquisizione', '50202')
('20', '320', 'NULL', 'vendita', '50202')
('21', '321', '2010-03-24', 'acquisizione', '64869')
('21', '321', '2011-06-14', 'vendita', '64869')
('22', '322', '2009-07-19', 'acquisizione', '46961')
('22', '322', 'NULL', 'vendita', '46961')
('23', '323', '2010-02-08', 'acquisizione', '17482')
('23', '323', '2011-03-18', 'vendita', '17482')
('24', '324', '2009-11-12', 'acquisizione', '41835')
('24', '324', '2010-09-23', 'vendita', '41835')
('25', '325', '2009-09-25', 'acquisizione', '76962')
('25', '325', '2010-06-19', 'vendita', '76962')
('26', '326', '2009-07-26', 'acquisizione', '32015')
('26', '326', '2010-02-17', 'vendita', '32015')
('27', '327', '2009-02-15', 'acquisizione', '40951')
('27', '327', 'NULL', 'vendita', '40951')
('28', '328', '2009-10-07', 'acquisizione', '17024')
('28', '328', 'NULL', 'vendita', '17024')
('29', '329', '2009-05-30', 'acquisizione', '36565')
('29', '329', 'NULL', 'vendita', '36565')
('30', '330', '2010-05-07', 'acquisizione', '42737')
('30', '330', 'NULL', 'vendita', '42737')
('31', '331', '2009-06-30', 'acquisizione', '75676')
('31', '331', 'NULL', 'vendita', '75676')
('32', '332', '2010-04-29', 'acquisizione', '17351')
('32', '332', 'NULL', 'vendita', '17351')
('33', '333', '2009-04-22', 'acquisizione', '31852')
('33', '333', '2009-08-11', 'vendita', '31852')
('34', '334', '2009-12-13', 'acquisizione', '67735')
('34', '334', '2010-11-24', 'vendita', '67735')
('35', '335', '2009-05-16', 'acquisizione', '25771')
('35', '335', 'NULL', 'vendita', '25771')
('36', '336', '2010-03-31', 'acquisizione', '19975')
('36', '336', 'NULL', 'vendita', '19975')
('37', '337', '2010-04-28', 'acquisizione', '32350')
('37', '337', 'NULL', 'vendita', '32350')
('38', '338', '2009-08-28', 'acquisizione', '24501')
('38', '338', 'NULL', 'vendita', '24501')
('39', '339', '2010-05-18', 'acquisizione', '11663')
('39', '339', 'NULL', 'vendita', '11663')
('40', '340', '2010-04-02', 'acquisizione', '32611')
('40', '340', '2011-07-02', 'vendita', '32611')
('41', '341', '2010-03-09', 'acquisizione', '47470')
('41', '341', '2011-05-15', 'vendita', '47470')
('42', '342', '2010-07-16', 'acquisizione', '67828')
('42', '342', '2012-01-28', 'vendita', '67828')
('43', '343', '2010-02-12', 'acquisizione', '70128')
('43', '343', '2011-03-26', 'vendita', '70128')
('44', '344', '2009-07-11', 'acquisizione', '48447')
('44', '344', '2010-01-18', 'vendita', '48447')
('45', '345', '2009-05-24', 'acquisizione', '38396')
('45', '345', '2009-10-14', 'vendita', '38396')
('46', '346', '2009-08-02', 'acquisizione', '64663')
('46', '346', '2010-03-03', 'vendita', '64663')
('47', '347', '2010-04-30', 'acquisizione', '61685')
('47', '347', 'NULL', 'vendita', '61685')
('48', '348', '2010-06-22', 'acquisizione', '21621')
('48', '348', '2011-12-11', 'vendita', '21621')
('49', '349', '2009-04-21', 'acquisizione', '16045')
('49', '349', 'NULL', 'vendita', '16045')
('50', '350', '2010-03-10', 'acquisizione', '39965')
('50', '350', 'NULL', 'vendita', '39965')
('51', '351', '2010-03-12', 'acquisizione', '53393')
('51', '351', 'NULL', 'vendita', '53393')
('52', '352', '2009-10-25', 'acquisizione', '22740')
('52', '352', '2010-08-18', 'vendita', '22740')
('53', '353', '2009-05-28', 'acquisizione', '17182')
('53', '353', 'NULL', 'vendita', '17182')
('54', '354', '2009-12-09', 'acquisizione', '63729')
('54', '354', 'NULL', 'vendita', '63729')
('55', '355', '2009-06-16', 'acquisizione', '71767')
('55', '355', 'NULL', 'vendita', '71767')
('56', '356', '2010-08-12', 'acquisizione', '56396')
('56', '356', '2012-03-22', 'vendita', '56396')
('57', '357', '2009-08-26', 'acquisizione', '44382')
('57', '357', 'NULL', 'vendita', '44382')
('58', '358', '2009-11-25', 'acquisizione', '77170')
('58', '358', '2010-10-19', 'vendita', '77170')
('59', '359', '2009-03-23', 'acquisizione', '24105')
('59', '359', 'NULL', 'vendita', '24105')
('60', '360', '2010-03-18', 'acquisizione', '70991')
('60', '360', '2011-06-02', 'vendita', '70991')
('61', '361', '2010-02-04', 'acquisizione', '69746')
('61', '361', 'NULL', 'vendita', '69746')
('62', '362', '2010-07-30', 'acquisizione', '43540')
('62', '362', '2012-02-25', 'vendita', '43540')
('63', '363', '2009-04-28', 'acquisizione', '59479')
('63', '363', 'NULL', 'vendita', '59479')
('64', '364', '2009-06-30', 'acquisizione', '17444')
('64', '364', 'NULL', 'vendita', '17444')
('65', '365', '2009-07-03', 'acquisizione', '47373')
('65', '365', 'NULL', 'vendita', '47373')
('66', '366', '2009-07-17', 'acquisizione', '76117')
('66', '366', 'NULL', 'vendita', '76117')
('67', '367', '2010-04-05', 'acquisizione', '55976')
('67', '367', '2011-07-08', 'vendita', '55976')
('68', '368', '2009-05-16', 'acquisizione', '65303')
('68', '368', '2009-09-28', 'vendita', '65303')
('69', '369', '2009-12-10', 'acquisizione', '23869')
('69', '369', 'NULL', 'vendita', '23869')
('70', '370', '2010-06-05', 'acquisizione', '30769')
('70', '370', '2011-11-07', 'vendita', '30769')
('71', '371', '2010-02-16', 'acquisizione', '53065')
('71', '371', '2011-04-03', 'vendita', '53065')
('72', '372', '2009-07-31', 'acquisizione', '46460')
('72', '372', '2010-02-27', 'vendita', '46460')
('73', '373', '2010-01-08', 'acquisizione', '22885')
('73', '373', '2011-01-15', 'vendita', '22885')
('74', '374', '2010-07-24', 'acquisizione', '20085')
('74', '374', 'NULL', 'vendita', '20085')
('75', '375', '2010-04-22', 'acquisizione', '15604')
('75', '375', '2011-08-11', 'vendita', '15604')
('76', '376', '2009-07-30', 'acquisizione', '23255')
('76', '376', '2010-02-25', 'vendita', '23255')
('77', '377', '2009-02-19', 'acquisizione', '77773')
('77', '377', 'NULL', 'vendita', '77773')
('78', '378', '2010-01-17', 'acquisizione', '52630')
('78', '378', '2011-02-02', 'vendita', '52630')
('79', '379', '2009-08-03', 'acquisizione', '49309')
('79', '379', '2010-03-05', 'vendita', '49309')
('80', '380', '2009-02-05', 'acquisizione', '70185')
('80', '380', 'NULL', 'vendita', '70185')
('81', '381', '2009-05-25', 'acquisizione', '29078')
('81', '381', '2009-10-16', 'vendita', '29078')
('82', '382', '2010-04-24', 'acquisizione', '38157')
('82', '382', '2011-08-15', 'vendita', '38157')
('83', '383', '2009-12-12', 'acquisizione', '35462')
('83', '383', 'NULL', 'vendita', '35462')
('84', '384', '2010-07-13', 'acquisizione', '62377')
('84', '384', 'NULL', 'vendita', '62377')
('85', '385', '2009-02-10', 'acquisizione', '22574')
('85', '385', 'NULL', 'vendita', '22574')
('86', '386', '2010-01-07', 'acquisizione', '71538')
('86', '386', '2011-01-13', 'vendita', '71538')
('87', '387', '2010-07-26', 'acquisizione', '10517')
('87', '387', 'NULL', 'vendita', '10517')
('88', '388', '2009-12-14', 'acquisizione', '74911')
('88', '388', 'NULL', 'vendita', '74911')
('89', '389', '2009-09-18', 'acquisizione', '21277')
('89', '389', '2010-06-05', 'vendita', '21277')
('90', '390', '2010-06-30', 'acquisizione', '47144')
('90', '390', '2011-12-27', 'vendita', '47144')
('91', '391', '2010-08-09', 'acquisizione', '71032')
('91', '391', 'NULL', 'vendita', '71032')
('92', '392', '2009-07-26', 'acquisizione', '66469')
('92', '392', '2010-02-17', 'vendita', '66469')
('93', '393', '2009-12-19', 'acquisizione', '20279')
('93', '393', '2010-12-06', 'vendita', '20279')
('94', '394', '2010-03-19', 'acquisizione', '27667')
('94', '394', 'NULL', 'vendita', '27667')
('95', '395', '2009-02-17', 'acquisizione', '12560')
('95', '395', '2009-04-05', 'vendita', '12560')
('96', '396', '2009-03-09', 'acquisizione', '54916')
('96', '396', '2009-05-15', 'vendita', '54916')
('97', '397', '2010-03-19', 'acquisizione', '11933')
('97', '397', '2011-06-04', 'vendita', '11933')
('98', '398', '2010-02-15', 'acquisizione', '20565')
('98', '398', 'NULL', 'vendita', '20565')
('99', '399', '2009-07-20', 'acquisizione', '55634')
('99', '399', '2010-02-05', 'vendita', '55634')
('100', '400', '2010-01-16', 'acquisizione', '28667')
('100', '400', '2011-01-31', 'vendita', '28667')
('101', '401', '2009-03-16', 'acquisizione', '63813')
('101', '401', '2009-05-29', 'vendita', '63813')
('102', '402', '2009-10-23', 'acquisizione', '14947')
('102', '402', '2010-08-14', 'vendita', '14947')
('103', '403', '2009-10-02', 'acquisizione', '32722')
('103', '403', 'NULL', 'vendita', '32722')
('104', '404', '2010-03-21', 'acquisizione', '57726')
('104', '404', '2011-06-08', 'vendita', '57726')
('105', '405', '2009-06-25', 'acquisizione', '39535')
('105', '405', 'NULL', 'vendita', '39535')
('106', '406', '2010-01-14', 'acquisizione', '52638')
('106', '406', '2011-01-27', 'vendita', '52638')
('107', '407', '2009-12-09', 'acquisizione', '38223')
('107', '407', '2010-11-16', 'vendita', '38223')
('108', '408', '2009-10-04', 'acquisizione', '32056')
('108', '408', '2010-07-07', 'vendita', '32056')
('109', '409', '2010-02-02', 'acquisizione', '74902')
('109', '409', '2011-03-06', 'vendita', '74902')
('110', '410', '2010-05-09', 'acquisizione', '19155')
('110', '410', 'NULL', 'vendita', '19155')
('111', '411', '2009-08-28', 'acquisizione', '67195')
('111', '411', '2010-04-24', 'vendita', '67195')
('112', '412', '2009-09-15', 'acquisizione', '10994')
('112', '412', 'NULL', 'vendita', '10994')
('113', '413', '2009-10-02', 'acquisizione', '54684')
('113', '413', 'NULL', 'vendita', '54684')
('114', '414', '2009-09-04', 'acquisizione', '31397')
('114', '414', '2010-05-08', 'vendita', '31397')
('115', '415', '2010-01-28', 'acquisizione', '47670')
('115', '415', 'NULL', 'vendita', '47670')
('116', '416', '2009-10-22', 'acquisizione', '25434')
('116', '416', '2010-08-12', 'vendita', '25434')
('117', '417', '2009-10-11', 'acquisizione', '66006')
('117', '417', 'NULL', 'vendita', '66006')
('118', '418', '2009-02-22', 'acquisizione', '67081')
('118', '418', 'NULL', 'vendita', '67081')
('119', '419', '2010-01-15', 'acquisizione', '34141')
('119', '419', 'NULL', 'vendita', '34141')
('120', '420', '2010-01-15', 'acquisizione', '18906')
('120', '420', 'NULL', 'vendita', '18906')
('121', '421', '2009-03-31', 'acquisizione', '79403')
('121', '421', 'NULL', 'vendita', '79403')
('122', '422', '2009-04-24', 'acquisizione', '79424')
('122', '422', '2009-08-15', 'vendita', '79424')
('123', '423', '2009-06-02', 'acquisizione', '45270')
('123', '423', 'NULL', 'vendita', '45270')
('124', '424', '2009-04-26', 'acquisizione', '60099')
('124', '424', '2009-08-19', 'vendita', '60099')
('125', '425', '2010-08-08', 'acquisizione', '43082')
('125', '425', '2012-03-14', 'vendita', '43082')
('126', '426', '2010-08-22', 'acquisizione', '57733')
('126', '426', '2012-04-11', 'vendita', '57733')
('127', '427', '2009-04-05', 'acquisizione', '66900')
('127', '427', 'NULL', 'vendita', '66900')
('128', '428', '2010-07-07', 'acquisizione', '61954')
('128', '428', '2012-01-10', 'vendita', '61954')
('129', '429', '2010-06-17', 'acquisizione', '51688')
('129', '429', '2011-12-01', 'vendita', '51688')
('130', '430', '2009-06-04', 'acquisizione', '36952')
('130', '430', '2009-11-05', 'vendita', '36952')
('131', '431', '2009-06-28', 'acquisizione', '71834')
('131', '431', '2009-12-23', 'vendita', '71834')
('132', '432', '2010-05-08', 'acquisizione', '45574')
('132', '432', 'NULL', 'vendita', '45574')
('133', '433', '2009-05-08', 'acquisizione', '60286')
('133', '433', 'NULL', 'vendita', '60286')
('134', '434', '2009-12-05', 'acquisizione', '70325')
('134', '434', '2010-11-08', 'vendita', '70325')
('135', '435', '2009-11-26', 'acquisizione', '18121')
('135', '435', '2010-10-21', 'vendita', '18121')
('136', '436', '2010-07-13', 'acquisizione', '31861')
('136', '436', 'NULL', 'vendita', '31861')
('137', '437', '2010-08-19', 'acquisizione', '66703')
('137', '437', 'NULL', 'vendita', '66703')
('138', '438', '2009-12-14', 'acquisizione', '71489')
('138', '438', '2010-11-26', 'vendita', '71489')
('139', '439', '2010-07-20', 'acquisizione', '43119')
('139', '439', '2012-02-05', 'vendita', '43119')
('140', '440', '2010-01-24', 'acquisizione', '31318')
('140', '440', '2011-02-16', 'vendita', '31318')
('141', '441', '2010-05-04', 'acquisizione', '20497')
('141', '441', '2011-09-04', 'vendita', '20497')
('142', '442', '2009-12-05', 'acquisizione', '22494')
('142', '442', 'NULL', 'vendita', '22494')
('143', '443', '2010-06-19', 'acquisizione', '29217')
('143', '443', 'NULL', 'vendita', '29217')
('144', '444', '2010-04-19', 'acquisizione', '57473')
('144', '444', 'NULL', 'vendita', '57473')
('145', '445', '2009-12-28', 'acquisizione', '68098')
('145', '445', 'NULL', 'vendita', '68098')
('146', '446', '2009-11-30', 'acquisizione', '22696')
('146', '446', 'NULL', 'vendita', '22696')
('147', '447', '2009-02-05', 'acquisizione', '23287')
('147', '447', 'NULL', 'vendita', '23287')
('148', '448', '2010-05-13', 'acquisizione', '20805')
('148', '448', '2011-09-22', 'vendita', '20805')
('149', '449', '2009-02-06', 'acquisizione', '71385')
('149', '449', '2009-03-14', 'vendita', '71385')
('150', '450', '2009-09-07', 'acquisizione', '11279')
('150', '450', 'NULL', 'vendita', '11279')
('151', '451', '2010-04-04', 'acquisizione', '38813')
('151', '451', '2011-07-06', 'vendita', '38813')
('152', '452', '2009-10-08', 'acquisizione', '53335')
('152', '452', 'NULL', 'vendita', '53335')
('153', '453', '2010-07-23', 'acquisizione', '15333')
('153', '453', 'NULL', 'vendita', '15333')
('154', '454', '2010-04-17', 'acquisizione', '39027')
('154', '454', '2011-08-01', 'vendita', '39027')
('155', '455', '2010-04-12', 'acquisizione', '16174')
('155', '455', '2011-07-22', 'vendita', '16174')
('156', '456', '2009-11-30', 'acquisizione', '17815')
('156', '456', '2010-10-29', 'vendita', '17815')
('157', '457', '2010-02-23', 'acquisizione', '75261')
('157', '457', 'NULL', 'vendita', '75261')
('158', '458', '2009-03-04', 'acquisizione', '22924')
('158', '458', 'NULL', 'vendita', '22924')
('159', '459', '2009-12-04', 'acquisizione', '75373')
('159', '459', '2010-11-06', 'vendita', '75373')
('160', '460', '2009-03-20', 'acquisizione', '79895')
('160', '460', 'NULL', 'vendita', '79895')
('161', '461', '2009-08-23', 'acquisizione', '65565')
('161', '461', '2010-04-14', 'vendita', '65565')
('162', '462', '2009-03-01', 'acquisizione', '23678')
('162', '462', '2009-04-29', 'vendita', '23678')
('163', '463', '2010-03-04', 'acquisizione', '50581')
('163', '463', 'NULL', 'vendita', '50581')
('164', '464', '2009-09-11', 'acquisizione', '24893')
('164', '464', '2010-05-22', 'vendita', '24893')
('165', '465', '2010-08-12', 'acquisizione', '14982')
('165', '465', '2012-03-22', 'vendita', '14982')
('166', '466', '2010-04-15', 'acquisizione', '46916')
('166', '466', '2011-07-28', 'vendita', '46916')
('167', '467', '2009-11-11', 'acquisizione', '20294')
('167', '467', '2010-09-21', 'vendita', '20294')
('168', '468', '2009-07-22', 'acquisizione', '70454')
('168', '468', 'NULL', 'vendita', '70454')
('169', '469', '2009-10-20', 'acquisizione', '63320')
('169', '469', '2010-08-08', 'vendita', '63320')
('170', '470', '2009-10-09', 'acquisizione', '11277')
('170', '470', 'NULL', 'vendita', '11277')
('171', '471', '2010-04-20', 'acquisizione', '12878')
('171', '471', 'NULL', 'vendita', '12878')
('172', '472', '2010-08-06', 'acquisizione', '14407')
('172', '472', 'NULL', 'vendita', '14407')
('173', '473', '2010-06-26', 'acquisizione', '58858')
('173', '473', '2011-12-19', 'vendita', '58858')
('174', '474', '2009-05-11', 'acquisizione', '28762')
('174', '474', '2009-09-18', 'vendita', '28762')
('175', '475', '2010-02-10', 'acquisizione', '55481')
('175', '475', '2011-03-22', 'vendita', '55481')
('176', '476', '2009-03-21', 'acquisizione', '61727')
('176', '476', '2009-06-08', 'vendita', '61727')
('177', '477', '2010-07-28', 'acquisizione', '39786')
('177', '477', '2012-02-21', 'vendita', '39786')
('178', '478', '2009-02-16', 'acquisizione', '62869')
('178', '478', '2009-04-03', 'vendita', '62869')
('179', '479', '2009-10-23', 'acquisizione', '25359')
('179', '479', '2010-08-14', 'vendita', '25359')
('180', '480', '2009-03-17', 'acquisizione', '36136')
('180', '480', 'NULL', 'vendita', '36136')
('181', '481', '2009-11-23', 'acquisizione', '62706')
('181', '481', 'NULL', 'vendita', '62706')
('182', '482', '2009-05-04', 'acquisizione', '68768')
('182', '482', '2009-09-04', 'vendita', '68768')
('183', '483', '2010-03-17', 'acquisizione', '65848')
('183', '483', 'NULL', 'vendita', '65848')
('184', '484', '2010-05-26', 'acquisizione', '53785')
('184', '484', '2011-10-18', 'vendita', '53785')
('185', '485', '2009-11-22', 'acquisizione', '13190')
('185', '485', '2010-10-13', 'vendita', '13190')
('186', '486', '2009-08-28', 'acquisizione', '53763')
('186', '486', 'NULL', 'vendita', '53763')
('187', '487', '2009-11-08', 'acquisizione', '11111')
('187', '487', '2010-09-15', 'vendita', '11111')
('188', '488', '2010-08-10', 'acquisizione', '57471')
('188', '488', '2012-03-18', 'vendita', '57471')
('189', '489', '2009-12-30', 'acquisizione', '37526')
('189', '489', '2010-12-28', 'vendita', '37526')
('190', '490', '2009-09-06', 'acquisizione', '28247')
('190', '490', '2010-05-12', 'vendita', '28247')
('191', '491', '2009-06-25', 'acquisizione', '56962')
('191', '491', 'NULL', 'vendita', '56962')
('192', '492', '2009-12-26', 'acquisizione', '26534')
('192', '492', '2010-12-20', 'vendita', '26534')
('193', '493', '2009-02-16', 'acquisizione', '47675')
('193', '493', 'NULL', 'vendita', '47675')
('194', '494', '2009-10-22', 'acquisizione', '28230')
('194', '494', 'NULL', 'vendita', '28230')
('195', '495', '2009-03-24', 'acquisizione', '13371')
('195', '495', '2009-06-14', 'vendita', '13371')
('196', '496', '2010-08-22', 'acquisizione', '48841')
('196', '496', '2012-04-11', 'vendita', '48841')
('197', '497', '2010-07-29', 'acquisizione', '75452')
('197', '497', '2012-02-23', 'vendita', '75452')
('198', '498', '2010-07-19', 'acquisizione', '31964')
('198', '498', '2012-02-03', 'vendita', '31964')
('199', '499', '2009-05-26', 'acquisizione', '32049')
('199', '499', 'NULL', 'vendita', '32049')
('200', '500', '2010-03-23', 'acquisizione', '21009')
('200', '500', 'NULL', 'vendita', '21009')
('201', '501', '2009-08-19', 'acquisizione', '17021')
('201', '501', 'NULL', 'vendita', '17021')
('202', '502', '2009-11-14', 'acquisizione', '36931')
('202', '502', 'NULL', 'vendita', '36931')
('203', '503', '2009-07-15', 'acquisizione', '67136')
('203', '503', 'NULL', 'vendita', '67136')
('204', '504', '2010-02-23', 'acquisizione', '53526')
('204', '504', 'NULL', 'vendita', '53526')
('205', '505', '2010-04-03', 'acquisizione', '23003')
('205', '505', 'NULL', 'vendita', '23003')
('206', '506', '2009-09-12', 'acquisizione', '36997')
('206', '506', 'NULL', 'vendita', '36997')
('207', '507', '2009-11-14', 'acquisizione', '75459')
('207', '507', '2010-09-27', 'vendita', '75459')
('208', '508', '2010-03-03', 'acquisizione', '10893')
('208', '508', 'NULL', 'vendita', '10893')
('209', '509', '2010-01-08', 'acquisizione', '48561')
('209', '509', 'NULL', 'vendita', '48561')
('210', '510', '2010-06-18', 'acquisizione', '68455')
('210', '510', '2011-12-03', 'vendita', '68455')
('211', '511', '2010-02-07', 'acquisizione', '78562')
('211', '511', '2011-03-16', 'vendita', '78562')
('212', '512', '2010-07-07', 'acquisizione', '69060')
('212', '512', 'NULL', 'vendita', '69060')
('213', '513', '2010-01-27', 'acquisizione', '22402')
('213', '513', 'NULL', 'vendita', '22402')
('214', '514', '2010-06-21', 'acquisizione', '32584')
('214', '514', '2011-12-09', 'vendita', '32584')
('215', '515', '2010-05-01', 'acquisizione', '31857')
('215', '515', 'NULL', 'vendita', '31857')
('216', '516', '2009-05-30', 'acquisizione', '38621')
('216', '516', 'NULL', 'vendita', '38621')
('217', '517', '2010-02-13', 'acquisizione', '12684')
('217', '517', '2011-03-28', 'vendita', '12684')
('218', '518', '2009-07-28', 'acquisizione', '73208')
('218', '518', 'NULL', 'vendita', '73208')
('219', '519', '2009-12-27', 'acquisizione', '44581')
('219', '519', '2010-12-22', 'vendita', '44581')
('220', '520', '2009-03-30', 'acquisizione', '31557')
('220', '520', 'NULL', 'vendita', '31557')
('221', '521', '2009-03-25', 'acquisizione', '14035')
('221', '521', 'NULL', 'vendita', '14035')
('222', '522', '2009-11-28', 'acquisizione', '65092')
('222', '522', '2010-10-25', 'vendita', '65092')
('223', '523', '2009-04-14', 'acquisizione', '23478')
('223', '523', 'NULL', 'vendita', '23478')
('224', '524', '2009-10-29', 'acquisizione', '52974')
('224', '524', 'NULL', 'vendita', '52974')
('225', '525', '2009-04-10', 'acquisizione', '60130')
('225', '525', 'NULL', 'vendita', '60130')
('226', '526', '2009-06-28', 'acquisizione', '45842')
('226', '526', '2009-12-23', 'vendita', '45842')
('227', '527', '2010-03-24', 'acquisizione', '71140')
('227', '527', '2011-06-14', 'vendita', '71140')
('228', '528', '2009-06-03', 'acquisizione', '59459')
('228', '528', 'NULL', 'vendita', '59459')
('229', '529', '2009-04-14', 'acquisizione', '62767')
('229', '529', 'NULL', 'vendita', '62767')
('230', '530', '2009-11-09', 'acquisizione', '62114')
('230', '530', 'NULL', 'vendita', '62114')
('231', '531', '2009-11-19', 'acquisizione', '32360')
('231', '531', 'NULL', 'vendita', '32360')
('232', '532', '2010-01-11', 'acquisizione', '66203')
('232', '532', '2011-01-21', 'vendita', '66203')
('233', '533', '2010-07-11', 'acquisizione', '55253')
('233', '533', '2012-01-18', 'vendita', '55253')
('234', '534', '2009-10-10', 'acquisizione', '67721')
('234', '534', 'NULL', 'vendita', '67721')
('235', '535', '2010-02-19', 'acquisizione', '26648')
('235', '535', '2011-04-09', 'vendita', '26648')
('236', '536', '2009-07-17', 'acquisizione', '67533')
('236', '536', 'NULL', 'vendita', '67533')
('237', '537', '2010-05-12', 'acquisizione', '59537')
('237', '537', '2011-09-20', 'vendita', '59537')
('238', '538', '2010-06-05', 'acquisizione', '15227')
('238', '538', 'NULL', 'vendita', '15227')
('239', '539', '2010-08-07', 'acquisizione', '26646')
('239', '539', '2012-03-12', 'vendita', '26646')
('240', '540', '2009-03-05', 'acquisizione', '76008')
('240', '540', 'NULL', 'vendita', '76008')
('241', '541', '2010-08-19', 'acquisizione', '59569')
('241', '541', 'NULL', 'vendita', '59569')
('242', '542', '2009-11-06', 'acquisizione', '35114')
('242', '542', '2010-09-11', 'vendita', '35114')
('243', '543', '2010-08-24', 'acquisizione', '42423')
('243', '543', 'NULL', 'vendita', '42423')
('244', '544', '2009-06-27', 'acquisizione', '12976')
('244', '544', 'NULL', 'vendita', '12976')
('245', '545', '2009-12-06', 'acquisizione', '53653')
('245', '545', 'NULL', 'vendita', '53653')
('246', '546', '2009-05-18', 'acquisizione', '41645')
('246', '546', 'NULL', 'vendita', '41645')
('247', '547', '2010-01-11', 'acquisizione', '14065')
('247', '547', '2011-01-21', 'vendita', '14065')
('248', '548', '2009-02-01', 'acquisizione', '41927')
